"STATION","NAME","DATE","TMAX","TMIN","WESD","WESF"
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-15","58","47",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-16","58","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-17","59","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-18","53","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-19","58","42",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-20","61","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-21","60","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-22","60","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-23","59","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-24","61","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-25","56","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-26","56","41",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-27","59","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-28","58","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-29","61","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-30","58","41",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-01-31","61","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-01","55","42",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-02","56","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-03","61","47",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-04","60","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-05","61","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-06","64","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-07","63","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-08","69","54",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-09","68","56",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-10","74","59",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-11","74","57",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-12","70","55",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-13","72","56",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-14","56","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-15","55","38",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-16","65","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-17","63","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-18","65","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-19","70","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-20","51","41",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-21","53","37",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-22","48","35",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-23","50","34",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-24","55","38",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-25","57","36",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-26","57","42",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-27","68","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-02-28","70","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-01","68","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-02","67","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-03","54","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-04","54","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-05","53","36",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-06","58","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-07","62","41",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-08","69","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-09","62","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-10","63","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-11","71","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-12","62","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-13","58","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-14","67","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-15","63","47",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-16","64","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-17","59","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-18","67","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-19","52","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-20","65","41",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-21","69","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-22","80","58",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-23","68","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-24","68","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-25","65","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-26","66","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-27","58","47",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-28","60","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-29","54","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-30","55","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-03-31","62","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-01","68","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-02","75","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-03","66","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-04","63","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-05","69","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-06","80","56",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-07","87","63",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-08","78","47",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-09","68","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-10","66","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-11","53","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-12","55","38",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-13","55","38",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-14","50","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-15","59","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-16","58","41",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-17","60","39",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-18","64","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-19","61","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-20","63","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-21","57","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-22","59","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-23","67","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-24","71","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-25","67","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-26","62","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-27","61","42",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-28","59","42",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-29","69","43",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-04-30","65","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-01","68","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-02","63","44",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-03","75","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-04","79","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-05","62","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-06","63","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-07","63","45",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-08","55","42",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-09","54","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-10","56","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-11","61","40",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-12","61","42",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-13","72","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-14","78","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-15","67","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-16","60","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-17","70","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-18","81","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-19","74","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-20","76","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-21","76","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-22","77","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-23","79","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-24","88","57",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-25","92","58",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-26","65","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-27","63","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-28","65","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-29","71","47",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-30","71","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-05-31","77","46",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-01","82","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-02","70","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-03","65","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-04","69","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-05","73","56",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-06","73","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-07","73","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-08","72","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-09","86","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-10","91","64",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-11","84","58",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-12","67","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-13","74","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-14","80","57",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-15","76","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-16","69","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-17","62","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-18","68","48",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-19","77","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-20","85","54",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-21","100","66",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-22","90","63",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-23","88","58",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-24","86","60",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-25","83","57",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-26","83","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-27","83","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-28","77","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-29","67","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-06-30","61","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-01","65","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-02","54","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-03","60","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-04","73","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-05","71","58",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-06","67","55",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-07","72","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-08","76","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-09","71","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-10","89","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-11","84","62",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-12","71","54",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-13","71","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-14","72","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-15","71","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-16","85","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-17","78","55",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-18","85","58",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-19","78","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-20","77","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-21","75","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-22","78","51",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-23","74","49",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-24","73","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-25","69","50",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-26","71","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-27","73","53",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-28","69","52",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-29","68","54",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-30","68","55",,
"USR0000COKS","OAKLAND SOUTH CALIFORNIA, CA US","2022-07-31","67","55",,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-18",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-19",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-21",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-22",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-23",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-24",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-25",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-10-26",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-11-02",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-11-04",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-11-09",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-11-10",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-11-19",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-11-20",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-07",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-09",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-12",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-13",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-14",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-15",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-16",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-17",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-22",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-23",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-24",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-25",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-26",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-27",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-28",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-29",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-30",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2021-12-31",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-01-04",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-01-05",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-01-06",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-01-07",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-01-16",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-02-22",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-02-23",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-03-04",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-03-05",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-03-15",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-03-16",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-03-20",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-03-28",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-03-29",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-12",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-14",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-15",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-16",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-17",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-19",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-21",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-22",,,,
"US1CASM0025","REDWOOD CITY 3.3 SSW, CA US","2022-04-23",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-01",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-02",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-03",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-04",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-05",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-06",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-07",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-08",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-09",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-10",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-11",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-12",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-13",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-14",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-15",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-16",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-17",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-18",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-19",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-20",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-21",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-22",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-23",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-24",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-25",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-26",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-27",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-28",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-29",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-30",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-07-31",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-01",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-02",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-03",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-04",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-05",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-06",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-07",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-08",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-09",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-10",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-11",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-12",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-13",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-14",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-15",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-16",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-17",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-18",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-19",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-20",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-21",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-22",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-23",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-24",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-25",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-26",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-27",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-28",,,,
"US1CACC0018","WALNUT CREEK 1.4 SSE, CA US","2021-08-29",,,,
